image_id,image_link,group_id,entity_name,text
52223,https://m.media-amazon.com/images/I/61Ug6cmfiuL.jpg,299791,item_weight,"42cm

"
52224,https://m.media-amazon.com/images/I/510+Dm+7QcL.jpg,752266,item_weight,
52225,https://m.media-amazon.com/images/I/71Pd4Tgeh6L.jpg,281678,item_weight,"Nutrition Facts
Valeur nutritive
Per 1 K-Cup® pod (3 g)
pour 1 capsule K-Cup® (3 g)

Calories 0 % Daily Value*
% valeur quotidienne*
Fat/ Lipides 0 g 0 %

Carbohydrate / Glucides 0 g
Protein / Protéines 0 g
Sodium 4 mg 1%

Potassium 40 mg 1 %

Not a significant source of saturated fat, trans fat,
fibre, sugars, cholesterol, calcium, or iron.

Source négligeable de lipides satures, lipides trans,
fibres, sucres, cholestérol, calcium et fer.

*5% or less is a little, 15% or more is a lot
*5% ou moins c’est peu,15% ou plus c’est heaucoup
"
52226,https://m.media-amazon.com/images/I/71EI1Gy+0EL.jpg,107694,item_weight,"StainlessiSteellBurgerdRress

¥/ Not Easy to Stick
/ Easy to Clean

V/ Light Weight l
Cast Lron Grill Press
) 4 Difficult to Clean |

Qoo Heavy

"
52227,https://m.media-amazon.com/images/I/71BSQ7yFw8L.jpg,120569,item_weight,"@ﬁt‘*‘ :

3 { ANIMAL CARE =2
¢

Best Supplement to increase reproductive potential Made in Ing

of Livestock via chelated mineral mixture
fortified with aminoacids

()]
p &
-
s
X
=
O
-
()
=
=
©
()
)
K]
()
1=
O

=
-
—
-
O
o.
>,
()
=
et
O
O
-
O
fe—

"
52228,https://m.media-amazon.com/images/I/711HgJJkOAL.jpg,731432,item_weight,"We“COfem . Zero Net Carbs

@ vital Electrolytes

AKETOFY PRODUCT

ELECTROLYTES

ZERO SUGAR & KETO COMPLIANT

HEALTH SUPPLEMENT
NETWT. 2009 (7.1 02) |

g We""corew @ ZeroNet Carbs

i trolytes
AKETOFY PRODUCT @ vital Electroly

ELECTROLYTES

ERO SUGAR & KETO COMPLIANT

EALTH SUPPLEMENT
ETWT. 2009 (7.1 02) |

"
52229,https://m.media-amazon.com/images/I/51ZeaG8B8oL.jpg,308856,item_weight,"7/""“‘

‘Complete Aquarium fish Food.

»High Profein and Fiber sFioating Pellets
eEasily digestible s Enhance color
*No more cloudy water

"
52230,https://m.media-amazon.com/images/I/71bVHfvY+kL.jpg,308856,item_weight,"OUR FOOD TOTALLY SAFE FOR FISH

No synthetic color No cloudy water Formulated in lab Balanced nutrition

Boltz healthy

FISHFOODZ”
S

sHigh Profein and Fiber sFioating Pellets
eEasily digestible s Enhance color
#No more cloudy water

"
52231,https://m.media-amazon.com/images/I/71lHAl0zIKL.jpg,308856,item_weight,"HOW T0 FEED YOUR FISH

Provide one small spoon
feed for single fish at a time

Boltz healthy
r@ FISH DR

Complete Aquarium Fish Food

For all types of Aquarium Fish

»High Protein and Fiber eFloating Pellets
eEasily digestible eEnhance color
#No more cloudy water

) (toomuch food will make
tank water dirty )
"
52232,https://m.media-amazon.com/images/I/61t9joNlXlL.jpg,308856,item_weight,"Boltz healthy

FISH FOODZ*

bHigh Protein and Fiber eFloating Pellefs
eEasily digestible e Enhance color
+No more cloudy water

"
52233,https://m.media-amazon.com/images/I/71hZUQNYJuL.jpg,601746,item_weight,"¥300AVv18 1ALNg
ANNOM NOTAN

Moisten Needle
Inflate 4 to 4.5 Ibs.

Check Original with “LatsVeriFy” app ‘.

"
52234,https://m.media-amazon.com/images/I/819S2n0MRrL.jpg,459516,item_volume,
52235,https://m.media-amazon.com/images/I/61umheUpyrL.jpg,630869,item_weight,"T ———
e —

32mm

)’ Chain length :170mm )
A (¥
e Cuilow Tell L&—-—— Cubic zirconia

Weight:7G
"
52236,https://m.media-amazon.com/images/I/61bSXkbFsyL.jpg,630869,item_weight,"Extended chain :45mm

Y/
u‘. . . .
Cubic zirconia

Weight:7G
"
52237,https://m.media-amazon.com/images/I/71ziv8+zmDL.jpg,192132,item_weight,"CONTRAC
OR RISK

1. \\hich actor S din the fite role of the 2000 film
Bill \;E\\\ot when b ne was 14¢
A. JAMIE BELL g. Daniel Radcliffe s of the rainbow, 18
and blue?
2, Which sp ﬂ staged a0 annua World Champ'\onsh'\p B. Indigo
A\exand a Palace since 2000°
A. Snooker B. DARTS tanttook 31
Zoé Ball?
3. The word c\are admon yr ie stored wine produced held the post ARK-NEAL
region coun ‘I 1
A. FRANCE Germany RET THATCHER urs
‘ e l—‘lf B ays of
ROUND 1: FREEFAI-I- y?
ROUND 2 A IILKING
Hves

"
52238,https://m.media-amazon.com/images/I/618rwWzt-KL.jpg,226504,item_weight,"235 /\

929 n

Weight (English):1.381b

&= Weight (Metric) :0. 63kg
"
52239,https://m.media-amazon.com/images/I/41xN-SsUfLL.jpg,483370,item_weight,"679

27cm

"
52240,https://m.media-amazon.com/images/I/71Kk7p+glmL.jpg,529606,item_weight,"ELIMINATOR

HAND POURED SOY WAX CANDLE
INFUSED WITH A BLEND OF ESSENTIAL
OILS AND ODOR NEUTRALIZER

INFUSED WITH ESSENTIAL OILS

LAVENDER

Www.artand.shop

"
52241,https://m.media-amazon.com/images/I/91TJBcAtmCL.jpg,529606,item_weight,"ELIMINATOR

HAND POURED SOY WAX GANDLE
INFUSED WITH A BLEND OF ESSENTIAL
OILS AND ODOR NEUTRALIZER

INFUSED WITH ESSENTIAL OILS

WWW.a
"
52242,https://m.media-amazon.com/images/I/A1Pon097IYL.jpg,529606,item_weight,"e

sl

"
52243,https://m.media-amazon.com/images/I/911dZLFo1OL.jpg,529606,item_weight,"CDOR

ELIMINATOR
@DOR | INFUSED WITH
| ESSENTIAL OILS
ELIMINATOR i
m— ] \%@hsoy%
INFUSED WITH ESENTIAL OILS %""’OUR@%\éJ

LAVENDER

Www.artand.shop

LAVENDER
"
52244,https://m.media-amazon.com/images/I/91nt8tTgSfL.jpg,529606,item_weight,"ELIMINATOR

AND POURED SOY WAX CANDLE
FUSED WITH A BLEND OF ESSENTIAESS
OILS AND ODOR NEUTRALIZER

"
52245,https://m.media-amazon.com/images/I/A1TN8k3LG4L.jpg,529606,item_weight,"—

"
52246,https://m.media-amazon.com/images/I/A1PfmDHRysL.jpg,529606,item_weight,"CDO!I

ELIMINATOR

LAVENDER

www.artand.shop

"
52247,https://m.media-amazon.com/images/I/81yQpv9p8dL.jpg,993359,item_weight,
52248,https://m.media-amazon.com/images/I/81ohqDuwKOL.jpg,993359,item_weight,"5 0z. (1459)

"
52249,https://m.media-amazon.com/images/I/81imTzSxGxL.jpg,993359,item_weight,"- ANCHO

~ Dry Ancho Chili / Piment Ancho Sec

Net weight / Poids net 5 Oz. (145g)

Etobicoke, Ontario M8Z-3A8
www.tropicaltrading.ca

2 tt fﬁ Distributed by:Tropical Trading Canada Corporation

"
52250,https://m.media-amazon.com/images/I/51ur9hdMNdL.jpg,630869,item_weight,"silica gel

Stainless Steel T

Material ~ Stainless Steel Series Bracelet

Weight 21 g (About) Length 24cm

The size of tl

uct os the st
"
52251,https://m.media-amazon.com/images/I/71-Y4-+iYvL.jpg,675317,item_weight,"81168

00
CNTRL KNos KT 3PCS GENESS 2

weoers
Happy Grilling!

www.weber
8.274 Ibs 8.124 Kg
©.000 cuft s L
9.000 "" X 9.000 "" x 0.000 *

©.00@ cm x 9.000 cm x ©.900 cm
2023-07-26
058

"
52252,https://m.media-amazon.com/images/I/71XX5REfe3L.jpg,675317,item_weight,"81168

0
CNTRL KNOB KT 3PCS GENESIS 30

Happy Grilling!
www.weber
8.274 |bs 8.124 kg

0.000 cuft 8.ee2 m?
9.800 "" x 0.000 "" x 0.000 "" ©.000 cm x 9.000 cm x ©.000 cm

2023-07-26
058

"
52253,https://m.media-amazon.com/images/I/61FF-ceKgvL.jpg,731432,item_weight,"CREATINE

HIGH QUALITY POWDER

E@qﬂnnvwgﬂ

Brain Health! Increased Stamina
Cellufar Energy! Anti-Catabolic”

CREATINE I SERVINGS
sgmsarvmc 30UNM%RED |sogcommen

Dietary Supplement net Weight. 5.30z. (150¢)

1

e ——
"
52254,https://m.media-amazon.com/images/I/71TbHAyIQeL.jpg,731432,item_weight,"Supplement Facts

Serving Size: 1 Scoop (5 grams)
Servings Per Container: 30

Amount Per Serving % DV”

Creatine Monohydrate

**Daily Values (DV) not established.

100% CREATINE. This product contains absolutely no carbohydrate, no fillers,
no excipients, or any other added substances.

1These statements have not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, cure, or prevent any diseases.
"
52255,https://m.media-amazon.com/images/I/71K0i664MXL.jpg,731432,item_weight,"KEYACTIVE
REDIENTS

SPORT el ... Creatine

Clinical data now
supports usage for

- GREATINE

HIGH QUALITY POWDER ! improved memory
| E IATS & recall and cognitive

Bran Health! Increased Stamina’ e o +
Celular Energy! Anti-Catabolic! fU nctioni ng

e | 30z o
Sqesh. | 305 [s e

Dietary Supplement net Weight: 5.30z. (150g)

1These statements have not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, cure, or prevent any diseases.
"
52256,https://m.media-amazon.com/images/I/71kSwwSR2bL.jpg,731432,item_weight,
52257,https://m.media-amazon.com/images/I/61y7ObKl8RL.jpg,916768,item_volume,"(2.75in) 7cm

| IR s T

CAPACITY:

16.:

WWieloidl
(UIze'vy)

450ML

"
52258,https://m.media-amazon.com/images/I/71BuOp6x3NL.jpg,563130,item_weight,"60mm

i WG:0.16Kg
"
52259,https://m.media-amazon.com/images/I/61-6-Aa2+DL.jpg,593600,item_weight,"TAGLIE
XS-S-M-L-XL-XXL

N
m

BICI: CE EN1078 | SCI: CE
EN1077

PESO MEDIO TAGLIA M 750
+/- 50GR

CALOTTAIN VERNICIATURA
TERMOPLASTICA ANTIGRAFFIO IR TREAMISYSTEN
VISIERA SAGOMATA CON

TRATTAMENTO INTERNI REMOVIBILI GUANCIALI REMOVIBILI
ANTIGRAFFIO /]

INTERNI DAL TESSUTO
SOFFICE

D | P (D

SOTTOMENTO REMOVIBILE

@ FIBBIA MICROMETRICA

@ OIY & |

ELASTICO FERMACINTURINO

"
52260,https://m.media-amazon.com/images/I/71T8jsvaRZL.jpg,299791,item_weight,"Tecm/2.8”°

TR YALR]!
"
52261,https://m.media-amazon.com/images/I/61qMmQdv9tL.jpg,675317,item_weight,"PRODUCT DETAILS

Weight : 108g
Material : Zinc Alloy

"
52262,https://m.media-amazon.com/images/I/8164dXsheRL.jpg,179080,wattage,"\ 4 J‘“ S R &% KI >

YA

RGE CAPACITY 36V 10.4AH

250W EFFICIENT ELECTRONIC SYSTEM

=

¢ durable ¢ high Speed eenergy saving
"
52263,https://m.media-amazon.com/images/I/71xrT0w9K-L.jpg,297918,item_weight,"© =
@ ¥ racne L&l
s

Séparez les éléments avant de trier

l__f_] KitKat®

www.KitKat.fr

Gaufrette croustillante enrobée de chocolat au lait saveur noisette (66%). Le chocolat au lait contient
des matiéres grasses végétales en plus du beurre de cacao. Ingrédients : sucre, farine de BLE, péte de
cacao', beurre de cacao', matiéres grasses végétales (palme, karité, noyaux de mangue, sal), LAIT entier en
poudre, PETIT-LAIT filtré en poudre, LAIT écrémé en poudre, matiére grasse de LAIT anhydre, émulsifiant
(Iécithines), levure, poudre a lever (carbonates de sodium), ardmes naturels, PETIT-LAIT en poudre. Peut
contenir ARACHIDES et FRUITS A COQUE. 'Bilan massique certifié Rainforest Alliance www.ra.org/fr

°Apport de référence pour un adufte-type (8400 kJ / 2000 kcal), Contient 4 portions.
Portions  adapter pour es enfants selon leur age.

— (s
Cocea
Plan®

CCACAO APPROVISIONNE DURABLEMENT

Pour soutenir une production plus durable du
cacao, Nestlé achéte une quantité de cacao
certifiée Rainforest Alliance équivalente
a celle nécessaire pour ce produit.
‘www.ra.org/fr

Plus d'informations ?
0806 800 363
(service gratuit + prix appel)
Service Consommateurs
Nestlé France
34-40 rue Guynemer,
92130 Issy-les-Moulineaux
www.croguonslavie.fr

"
52264,https://m.media-amazon.com/images/I/313O+v47PCL.jpg,529606,item_weight,
52265,https://m.media-amazon.com/images/I/81qZFVJcOaL.jpg,529606,item_weight,"(4 ]

=

<
XN
w
o
-

PECAN

PUMPON
TARTECITAOUNLLE

"
52266,https://m.media-amazon.com/images/I/71pO-DbaNaL.jpg,529606,item_weight,"8,6cm

1 '/—e‘

P
CHAQUE USAGE -

"
52267,https://m.media-amazon.com/images/I/61SlJR1cpwL.jpg,529606,item_weight,"» 100% NATLIRAI

CAV WAV
IVU 0 INATURNAL OUT WAA

Harmless to human body and environment

37in

25in

"
52268,https://m.media-amazon.com/images/I/71i5dO7OmKL.jpg,630390,item_weight,"TOP AMINg
PROFILE

BODYLAB

SPORTS NUTRITION ‘

"
