index,image_link,group_id,entity_name,text
17421,https://m.media-amazon.com/images/I/91XHOJx8-4S.jpg,411423,item_weight," |48.48(2BAD) WEWHR RS FHICEE
| EHER. B B ROBRERD TEETRE
=2 U< mes

| (25 (HHI008)E V—AENIFTIGEE,
DT & BIDLTHIM FyEY S ERDDFT
[CEDhET. TEHHD!
@ENENIENEKRDELIEDE T, HBIFH CHIRIL T
L <REL), @BITHZENSHDUREHDFE o

- @/ —ARRUIYEY ITRHAHBEERDICHEN T,
SRR @YD NHET BT ENBDET N REICHHESDE A,

BEi)\R5Y—2 BEMER V-] 8RB
(ERRE) EWIHAE. BDUICAICK (ICAICK BIR) .
SHERE. RE@ENH) . BE. D OBAKRIF A B
BIFRN\OI— BEF.HAEMH ~ BHEOGIT
CThh) AR (P /BE)  BER (DY) BkEL

7 (—BBlC\Z CHE-AT-RE(ENE)ZST). [hvE
— |VIICE . REEF. (—BICCFEZE) BASE:

[ 15
/ WS #t 2t 2w T mREEST
(NEX#AT4-8 SEFTEH S35 FERICEH
TBYDHAEDO.8%IC M AL TLET,

AROEMEHCZFENTVB 7 LIV Y GSEEMEE)
INE-CF-KE-RE (BN

 HR

REFY—V
TldA200gITY —2% 1%
ZTWH, hvEVH hE L5
TENIFTTEHHD!

KEMDRT
18(24.28)%1h

oAk | 418

(BiEiEyE | 24e )

sER YT —
01fb484457

a0 - MEEHRS
<H"";§§!—%§EF 9:30~17:00

https://www.nippn.co-lp e

Ryl PEM

YYD FBHEENE ‘

e )

e

"
17422,https://m.media-amazon.com/images/I/71oXCQpwp2L.jpg,860821,voltage,"High quality double ball bearing design can
be used to extend life expectancy than ordinary fans

"
17423,https://m.media-amazon.com/images/I/71JSkv718VL.jpg,860821,voltage,"Commodity Specification

- 100cm
"
17424,https://m.media-amazon.com/images/I/61lAfq42U2L.jpg,801837,item_weight,
17425,https://m.media-amazon.com/images/I/713mz2Bs8xL.jpg,801837,item_weight,"SiZE CHART

Height Weight

130-140CM 20-40KG
140-155CM 40-60KG

_ 155-170CM |  60-70KG

9

M

L
XL 170-180CM |  70-90KG
XXL 180-190CM | 90-100KG

185-195CM | 100-110KG

"
17426,https://m.media-amazon.com/images/I/71kUkABhAOL.jpg,801837,item_weight,"Reflective Strip

High brightness,
convenient for rescuers

to search at night

Hidden Buckle

Increase firmness,
easy to wear,
and elegant

"
17427,https://m.media-amazon.com/images/I/6167fRm-VuL.jpg,801837,item_weight,"Buckle Design

Adjustable tightness

according to waist size

Survival Whistle

In case of emergency,

you can call for help > @
in time o
"
17428,https://m.media-amazon.com/images/I/61t1Rlw4-NL.jpg,601746,item_weight,"MOISTEN NEEDLE

INFLATE TO 5 LBS

MADE IN INDIA
c-19

"
17429,https://m.media-amazon.com/images/I/61VlMa-ireL.jpg,524635,item_weight,"e

Fel

\tra &
Trovers |8
Eneryy

AUSTRO

Shilajeet |
AUSTRO @ Ma""
cet
Ay alf 400 gm

"
17430,https://m.media-amazon.com/images/I/61tkodFxblL.jpg,524635,item_weight,"AUSTRO

"
17431,https://m.media-amazon.com/images/I/61ubhU1p+bL.jpg,524635,item_weight,"OO TR
¥ o
wp TO OBEN =—,
—
R

kiils
2400 mg
2400mg | Rodl
2400mg. - Rhjzome
2400 mg Frut
200y Sen
1200 ma. Roal
1200 Fiui
P\mmm tubsrosa 1200 - T
Liquid Glucost
Malt Extract

i milk

"
17432,https://m.media-amazon.com/images/I/41mNduuRpML.jpg,524635,item_weight,
17433,https://m.media-amazon.com/images/I/51bnpHc0InL.jpg,524635,item_weight,
17434,https://m.media-amazon.com/images/I/51UZNtL9nWL.jpg,523149,item_weight,"Made of fine steel

High polished

g

"
17435,https://m.media-amazon.com/images/I/71AVHHJweEL.jpg,752266,voltage,"Light . Life . Savings

VAM

"
17436,https://m.media-amazon.com/images/I/61PgqGDz9JL.jpg,648011,voltage,"m Helloify

Wattage: 7W

Base type: E26

Votlage: AC 120V
Color Tempture: 5000K

'W 550LM 'Q‘ Lumen: 550|m

R207
E26 5000K 120V 60HZ

CRI: 280

Beam Angle: 110°

Dimmable: Dim

Lifetime: 15,000 hrs.

"
17437,https://m.media-amazon.com/images/I/71cW8phReEL.jpg,308856,item_weight,
17438,https://m.media-amazon.com/images/I/615AXCIZCHL.jpg,397856,item_weight,"Inhaltsstoffe

INHALTSSTOFFE PRO TROPFEN
Pflanzliches MCT-Kokosnussol 16,9 mg
Vitamin A 125pg
Vitamin D3 125ug
Vitamin E 3mg
Vitamin K2 (MK-7) 20pg

NRV (%)’

15
2500
25
27

1 Referenzmengen fiir den durchschnittlichen Erwachsenen nach VO (EU) 1169/2011 (%)

2 Internationale Einheiten

417
5000
45

"
17439,https://m.media-amazon.com/images/I/61K9vxC3tmL.jpg,601746,item_weight,"Maximale Belastung: 300kg
Nettogewicht: 0,9 kg

Wir verwenden die neueste explosionsgeschiitzte Technologie

Bitte fiihlen Sie sich frei aufzublasen, bis es die StandardgrdBe erreicht
"
17440,https://m.media-amazon.com/images/I/61fCmmZoSbL.jpg,523149,item_weight,"about: 1.4g

"
17441,https://m.media-amazon.com/images/I/710WPBD-K6S.jpg,459516,item_weight,"PIRULINA

INTEGRATORE ALIMENTARE

500 mg
PER COMPRESSA

650

(OMPRESSE

"
17442,https://m.media-amazon.com/images/I/81Ob6D6Dx5S.jpg,459516,item_weight,"- PERCHE’ SCEGLIERE
IR LA SPIRULINA
. NOEBIS PHARMA

Doglix-lc-a%l "" 650 COMPRESSE
J O oan”  PERUNA FORNITURA
g comoactl,  DILUNGA DURATA

FATTA CON FORMULA
AMORE GENUINA
INITALIA PER UNA FACILE

ASSUNZIONE
"
17443,https://m.media-amazon.com/images/I/81-ucFBZf9S.jpg,459516,item_weight,"Ri ( “;/Q/ 1\ u\(
PROTEINE, ‘ \ »
\\//\ W H \: *\ N .

$
\\\\\\
DI | m @;x\s w« AN w

PHARMA

"
17444,https://m.media-amazon.com/images/I/71dML2f3BEL.jpg,459516,item_weight,"89588/.1786

— S
E——
]
-_—
==
——
-_—
—
-_—
=
-
==
—
.
T
_— T
- T
T
T
=
o
=
—
L
o
_——
—
—
—
=
L
]
——
——
|
=
=
f——1
==
=
1
_—

INTEGRATORE ALIMENTARE a base dj
Alga Spirulina che svolge un’azione
ricostituente e di sostegno.

Ingredienti: Alga Spirulina (Spirulina platensis
(Gomont) Geitler) thallus polvere, Agenti di carica
(Cellulosa microcristallina e Maltodestrina),
antiagglomeranti: sali di magnesio degli acidi
grassi, biossido di silicio.

Tenori medi degli ingredienti caratterizzanti
per dose giornaliera (1 compressa)

Alga Spirulina 500 mg ---- %VNR*

*UNR: valore nutritivo di riferimento giornaliero
(adulti) ai sensi del Reg. EU n.1169/2011

Il tallo della Spirulina
ha azione di sostegno
e ricostituente

650 compresse da 550 mg
Peso netto: 357,59 €

www.noebisphal""'f‘a-it

"
17445,https://m.media-amazon.com/images/I/813BuAYGVhS.jpg,459516,item_weight,"NATURALE DI
ANTIOSSIDAN

vZZ3dnNnd VINIT

INTEGRATORE ALIMENTARE

500 mg
650 PER COMPRESSA
(OMPRESSE Noebd

)
"" pHARMA

"
17446,https://m.media-amazon.com/images/I/61uGGzLpsjL.jpg,767202,item_weight,"Premium Customers Choice

High Quality
Toner Cartridge

Professional Toner

Standard Black
Printout

\ Easy to be
| Recognised
and install
"
17447,https://m.media-amazon.com/images/I/61zN8NrVk+L.jpg,630869,item_weight,"INFORMATION

c 0o @ o -
Unconditional love | Self-love | Mother love | Caring |
Kindness | Friendship | Romantic love | Platonic love

8mm /'0.31'inches

...’.,..I’.

Length:19cm/7.5 Inch
Stretch Bracelet

-l , Natural Rose Quartz

Unconditional love

Weight:16.99g

Notice:Manual measurement, there may be a little tiny difference. 9

"
17448,https://m.media-amazon.com/images/I/51ReNL1VhPL.jpg,299791,item_weight,"weight:18.9g
"
17449,https://m.media-amazon.com/images/I/81DxwNKVDuL.jpg,929999,item_weight,"REDEFINING YOUR
POWER.

HIGH MOOULUS
POWER FRAME
24 LBS

ULTRA SMASH SPEED SHAFT

"
17450,https://m.media-amazon.com/images/I/81UmvuTXvNL.jpg,929999,item_weight,"WEIGHT & TENSION

The Li-Ning Mega Power racket weighs 95 grams and

can withstand string tension of up to 24 Lbs. These
factors make it an ideal badminton racket for all those

starting to play the game or trying to know it better.

"
17451,https://m.media-amazon.com/images/I/71mh27WaBuL.jpg,308856,item_weight,"foKEREERE

ﬁ/ﬁ
SHIEAE3 - 4R 8K
S E

{REBAR Typical Analyst
ZHZ (Crude Prote”
*ﬂﬂsﬁﬁ (Crude Fats’

IR
8""887677 32!

AQUA, CULTURE & H{oBBY CENTRE
"
17452,https://m.media-amazon.com/images/I/81lBVJDCKGL.jpg,308856,item_weight,"E %@%ﬁygﬁ. @
RERE, BoEERD
#mﬁﬁguﬁm%&ma-”

"
17453,https://m.media-amazon.com/images/I/61vQc2iIp9L.jpg,140266,item_weight,"PARAMETER SIZE (&)

Equipment parameters and dimensions N\

18cm

23.6cm —_

Weight: 3.55kg
"
17454,https://m.media-amazon.com/images/I/71wIYK8bU2L.jpg,969033,maximum_weight_recommendation,"L

24"" x18"" x8""
Best for pets up to 25 Ibs

XL

32"" x24"" x8""
Best for pets up to 35 Ibs

XXL

36"" x28"" x8""
Best for pets up to 55 Ibs

XXXL

43"" x33"" x8""
Best for pets up to 100 Ibs

"
17455,https://m.media-amazon.com/images/I/71I46AtOtDL.jpg,709627,item_weight,"Battery Parameters

Brand: LiCB

Lifetime of Battery: 3 years

"
17456,https://m.media-amazon.com/images/I/714T5Rf5iCL.jpg,507467,item_weight,
17457,https://m.media-amazon.com/images/I/916GGvQ0SlS.jpg,881883,item_weight,
17458,https://m.media-amazon.com/images/I/613JrNsyFvL.jpg,411423,item_weight,", O
FAZLANI

Ginger Paste

Prepared with freshly peeled then crushed ginger

SUPERIOR
QUALITY

SAVES
PREPARATION
TIME

7

"
17459,https://m.media-amazon.com/images/I/710g+KXy9VL.jpg,411423,item_weight,"Nutrition Information
No. of servings per pack 33

Nutrients
(Approximate Values)

Calories

Total fat (g)
Saturated Fat (g)
Trans Fat (g)
Cholesterol (mg)
Sodium (mg)
Total Carbohydrate (g)
Dietary ibre g)
Total Sugar (g)
Added Sugar (g)
Protein (g)
Vitamin D (mcg)
Calcium (mg)
Iron (mg)
Potassium (mg)

#Recommended Daily Allowance of an average adult (2000kcal)
as per ICMR guidelines, 2020.

STORAGE ADVICE:
Processed in a plant handling, Tree nuts, Sesame Seeds,
Mustard Seeds, Dairy, Soy Products & Celery.
"
17460,https://m.media-amazon.com/images/I/41b4M7Yb33L.jpg,523149,item_weight,"20mm

Weight:1g
"
17461,https://m.media-amazon.com/images/I/71rlMdaBfkL.jpg,675317,item_weight,".....

!Qn,e paﬁkage mrmes
One forfrontdoor

"
17462,https://m.media-amazon.com/images/I/51Bdc-MIxhL.jpg,934747,item_weight,"22mm/0.87in

45mm0.18in

24mm/0.94in

19mm/0.75in 24mm/0.94in

Material:925 sterling silver Weight:2.3g Series:Pendant
This commodity is measured manually, and the length and weight may have
errors of 0.1-0.2mm and 0.1-0.2g; there may be a little color
difference due to the display and light problems. Please refer to the real thing!
"
17463,https://m.media-amazon.com/images/I/41vvOIgBewL.jpg,934747,item_weight,"INFORMATION

-
A5mm018n

22mm/087in

-

19mm/0.75in

NAME: Bee Glow-in-the-Dark Pendant  SERIES: Pendant

SIZE:  22*19mm (around) WEIGHT: 2.3g (around)
Plated plati
METAL: 925 sterling silver MATERIAL: pieio b

Tconmonty s mestred manly nd e rgh s o e s o D0 snd 105
ey bt ol deote sl an g prols Plss et hres i

"
17464,https://m.media-amazon.com/images/I/716WNLSTeeL.jpg,507988,item_weight,"OEKO-TEX®

STANDARD 100

Q O

"
17465,https://m.media-amazon.com/images/I/61n6vutwxJL.jpg,281678,item_weight,
17466,https://m.media-amazon.com/images/I/61XIZkwHlfL.jpg,881883,item_weight,"=
w2

v
£

T e

@&K_

Machme Tumble Do Not Do Not
Wash Dry Iron Bleach

"
17467,https://m.media-amazon.com/images/I/61iFHk-4bNL.jpg,501250,item_weight,"DAS VOLLE AUSMASS o~

MM/ WiFi

40 CM
<, RAHMENLOS
2'5 CM mit verschweifiten Kanten
MASSE: OBERFLACHEN- LEISTUNG: GEWICHT:
60x 40x25cm TEMPERATUR: 300 Watt ca. 3,1kg

95 - 105°C

Y BRAST
"
17468,https://m.media-amazon.com/images/I/71h2UBX2n3L.jpg,308856,item_weight,"MASTERS
BEST FRIEND

s

% Alternative to
rawhide

% Easy to digest .
Une alternative au
cuir brut

Faciles a digérer

"") mg;fﬁs""‘“
BATONNETS DEX

"
17469,https://m.media-amazon.com/images/I/61YZtB4F29L.jpg,731432,item_weight,"CHEWBwWX
"
17470,https://m.media-amazon.com/images/I/71NJOor4bQL.jpg,254046,item_weight,"PACKINGLIST

RECHARGEABLE
USB CABLE*1

N TURNON
S THE SWITCH

Jh &
X Reusable all-in-one battery*1

SAFETY GLASSES*1
"
17471,https://m.media-amazon.com/images/I/81kKafl7+lL.jpg,459516,item_weight,". ™

wm opathic Medicine

Dr.

A subsidiary of Schwabe

Regd. Office: H-36, Green Park Extension, Nes
Care Cell: A-36, Sector 68,

Ph. No.: 0120-4016500. E-mail: -
"
17472,https://m.media-amazon.com/images/I/61PhKJ+AsdL.jpg,254449,item_volume,"STORAGE: Store in a cool, dry & dark place. Product is required to be stored
out of reach of children. This product is not intended to diagnose, treat, cure
or prevent any disease. In case of accidental overdose, contact a physiian.
Product is not to be used as a substitute for a varied diet.

PURPOSE OF PRODUCT & PHYSIOLOGICAL BENEFIT:
Essential for building strong bones.

MARKETED BY: Guardian Healthcare Services Pvt. Ltd,,
12-14, 3rd Floor, Brady House, Veer Nariman Road,
Fort, Mumbai(Wi)-400001, India Jssal

Under lense from GNC Holdings, LLC i, N 1001601100370
MANUFACTURED BY: h

Lo ke it Lic. No. 100160120084
Haridwar-249 403, Uttarakhand.

For complaints/suggestions, write to Customer Care Manager

it the Marketer's address.

@ 1-400-266-8666 (Toll Free) s helloBguardianin

Batch No. 4

Date of Manufacture:

Exiry g
MRRZ
Per 20 Tablets

(i of all taves)
3 per number

GNC
Cay
Cite

sty
iyt

(it
RS
yeran
"
17473,https://m.media-amazon.com/images/I/71mLz2wGmVL.jpg,625842,item_volume,"10 FlVors
©F Fruir Rngs

4cm/1.57in

"
17474,https://m.media-amazon.com/images/I/61y1HD+ktPL.jpg,318770,wattage,"Supported Devices

| .

CB Radio Antenna SWR Meter Radio Transceiver

CB Radio Fam Radio

Dummy Load

Antenna Tuner Antenna Analyzer

"
17475,https://m.media-amazon.com/images/I/816w092nwpL.jpg,748919,item_weight,"MUTTi

POLPH

FINELY CHOPPED
TOMATOE

"
17476,https://m.media-amazon.com/images/I/6165xRThWmL.jpg,748919,item_weight,"§0LO POMODOR

"
17477,https://m.media-amazon.com/images/I/71N+UueZOVL.jpg,748919,item_weight,
17478,https://m.media-amazon.com/images/I/61Bqdb0KSyL.jpg,347404,item_weight,"Frequently asked questions

Q: Are the Self-adhesive Sticky Hooks strong enough to hang on wall?
A: yes, the Sticky Hooks have upgraded to the strongest version since year 2020 & are

strong enough to hold a pot of soil while it's wet.

The Sticky Hook holds up to 65Ib (30kg) on smooth hard surface.

A pot full of soil while it's totally wet weighs only about 7Ib (3kg).

The Self-adhesive Sticky Hooks work reliably on smooth hard surface.

NOTE: the sticky hooks NOT applicable for uneven surface, lime wall, painted wall, or

wallpaper, or it may rip the paint off.

Q: What could 1 do if | received a defective item?

A: Now we have assigned specific staff to check the pots one by one before delivery.
And all the items are well wrapped in sturdy cardboard boxes.

If any item arrived cracked or broken during transport, please contact us immediately for

free replacement.
"
17479,https://m.media-amazon.com/images/I/81fYDoIpvcL.jpg,487566,item_weight,"Polarfleecedecke

aus 100% Polyester

Auch fiir
Haustiere
geeignet

-
4

Kuschelig Luftig und leicht Waschbar
weich fir den Sommer bei 40 Grad

"
17480,https://m.media-amazon.com/images/I/71VBdczbr5L.jpg,179080,voltage,"Batteny

Mileage 30-60Km
"
17481,https://m.media-amazon.com/images/I/41OjDF-+iOL.jpg,459516,item_weight,"PATANJA

"
17482,https://m.media-amazon.com/images/I/71JAz72aoJL.jpg,459516,item_weight,"Dabur
Kesarprash
DOSAGE: 1 TEASPOONFUL (approx. 12g)

TWICE A DAY or as directed by a physician.
BEST WHEN FOLLOWED BY MILK.

y’ ManufacturedBy:
“ DaburlnciaLtd. 2, Ste-V; Sehibabad (UP) 201010, ML A- 1408/86
- Regd.Office & Consumer Cell: 83, Asf A Road NewDelhi- 10002

CNETQUANTITY: 450 350k

"
17483,https://m.media-amazon.com/images/I/51a-ayKq5qS.jpg,299791,item_weight,"E %
3

E %

3 ~

3 :

%

3

k.
W
*‘.
Necklace Girth: Y
480m+5Cm .
Material: Alloy

Weight:5g

Necklace Girth:
"
17484,https://m.media-amazon.com/images/I/714xZxYCo0S.jpg,308856,item_weight,"""T}JL

KENNEL KITEHEN

"
17485,https://m.media-amazon.com/images/I/61Wpjbjq9BS.jpg,308856,item_weight,"» v v

Impruves Strengthens Boosts
Digestion immunity coat health

o

JEANEL KTCHE
ftyze/‘ /[m/

SR LOAF T
PUMPKIN

8 TF EETEREENE i3%
"
17486,https://m.media-amazon.com/images/I/81A830+a+wL.jpg,152057,item_weight,"ML=

ey e
B s e S R S e e RS S

NUTRITIONAL INFORMATION
Serving Size: 20g (approx. 1710 of the block) NET QUANTITY 200g

No. of Servings per pack - About 10

Approx. Values ﬂer 100g,/Per serve (%) RDA PROCESSED CHEESE

Energy-308keal/[3], Protein-21g, Carbohydrate-2g, _

of which Ttel Sugars-2g, Aded Sugas-0y/[0] Tt Ft-24g/I7] INGREDIENTS: CHEESE, WATER, MILK SOLIDS, EMULSIFIERS

Saturated fat-14.9g/[14] Trans fat-0.96g/[10], Cholesterol-65my, [331(ii), 340i), 452(i), 339ii)], I0DIZED SALT, AND

Sodium-1442mg/[14], Calcium-530mg, Phosphorus-662mg, PRESERVATIVES (200, 235).

Vitamin A-300mcg. (Numbers in brackets as per International Numbering System)
**Guideline Daily Amount of an average adul (based on 2000 keal diet) CONTAINS MILK

*Protein helps in maintenance of muscle mass. This food is rich in protein

by its nature. Protein in 2 servings i.e STORE IN REFRIGERATED CONDITION AT

1(: % Iblock;:(r)o'im;n 1 Q'GSSIE: milk. OR BELOW 4°C UNDER HYGIENIC CONDITIONS
ass~200 ml of cow's mi
) N ALSOTRY.OUR DELICIOUS ANDINUTRITIOUS

(FIndian Food Composition AR al RANGE OF CHEESE SLICES; CUBES AND'TRIANGLES:

Tables, 2017). Lic. No. 10014031001210  ~Images are forllusration purpose only

"
17487,https://m.media-amazon.com/images/I/71b8aoJFINL.jpg,524635,item_weight,
17488,https://m.media-amazon.com/images/I/51Sxzcvo1sL.jpg,549052,item_weight,"4.5in/11.5CM

ung/ulg'e

2.6in/6.5cm

7in/18cm

"
17489,https://m.media-amazon.com/images/I/61PzZ7H19-L.jpg,299791,item_weight,"PRODUCT INFORMATION

o)} &
X ¢

Qs

g
E
g
=
N |
23mm / 0.90inch
e Series:Necklace ® Chain length:45+5cm / 17.72+1.97inch

e Material:Rhodium Plated e Weight:5.8g/0.200z (About)

The size of the product is measured manually and may be subject to marginal error.
"
17490,https://m.media-amazon.com/images/I/61LgrLVQRAL.jpg,916768,item_volume,"5”

54fl oz
6.75 cups
47.5 oz of sugar

z
|
%
2
]

7.75”

4.5”

34fl oz
4.25 cups
120z of coffee beans

6.75”
5.75""

4»

201l oz
2.5 cups
60z of tea leaves
"
17491,https://m.media-amazon.com/images/I/71tt49IBLzS.jpg,916768,item_volume,".15 cups
180 mL

3.9 cups
60 mL 1.1 cups

270 mL

optional divider

(6.2cm)

L
21""
(23cm)

"
17492,https://m.media-amazon.com/images/I/710l3B6TaUL.jpg,483370,item_weight,"onvsiof
57 v

QN7 SgEen oN'SONIN :
-3;\&(\9\‘0\\3\1““ 0 0¥oI13d 13 LAV

SINVANZA S3ny
938530 3311,'8;‘

J4N0d-LN3

03g'saidd N‘(\ A

o @ Q WIONVA Q10N 0L &
"
17493,https://m.media-amazon.com/images/I/81voz5Su7oL.jpg,271537,voltage,"WAVE PUMP KIT CONNECTION GUIDE

Plug 24V DC Power Supply into P1 DC
Port, then connect to GFCI wall outlet.
Ensure drip loop is in place with cables.

Mount WAVE PUMP HUB
to aquarium stand 1

Plug WAVE PUMP into

4 Wave Pump P1 port
(far right port)

PORT#2 PORT#1

WAVE PUMP HUB
WAVE PUMP

*Plug IR SENSOR into

PORT#1 of WAVE PUMP HUB

% current (far right microUSB port)

*Plug LED DISPLAY into EEsEEEEEEEN

PORT#2 of WAVE PUMP HUB iSSEEEEEES
(2nd from right microUSB port)
eFLuUx

LED DISPLAY

Remove bottom clear battery tab from remote.
Press Main Power Key.

Press Wave Pump 1 key.
IR REMOTE
“IMPORTANT Select pump flow mode. 0—
- LED Display MUST be plugged into microUSB PORT#2 only AP'JUSt flow rate.
- IR Sensor MUST be plugged into microUSB PORT#1 for operation Adjust frequency.

|| | BATTERY TAB
"
17494,https://m.media-amazon.com/images/I/71GuOJkxzuL.jpg,271537,voltage,".
[f

Precise directional water flow.

) Adjustable Swivel Design

/ Low Voltage
Submersible, safe.

B Magnetic Assembly
Easy install & adjustment.

Silent R unmm

A cinch to install

Simple to adjust
Easy access for cleaning

"
17495,https://m.media-amazon.com/images/I/814wFJlO1oL.jpg,271537,voltage,"MAINTENANCE & OPERATION TIPS

Recommended Maintenance every 90-120 days:

Turn Power OFF. Disconnect power supply

and wave pump from HUB. Remove pump
from aquarium.

Carefully remove pump from swivel bracket

Fill a container with a 1:1 ratio of distilled
and disassemble into components.

vinegar and fresh water. Soak pump in
solution 4-12 hrs.

Rinse components under fresh water and Carefully re-assemble pump, rinse in fresh
gently scrub any algae or dirt away using water. Replace prefilter guard with new
a small brush. Soak in solution overnight. foam guard (if being used).

Re-install wave pump back into posltion,
re-connect to HUB. Connect 24V DC power
and adjust direction, flow as desired.

NOTE: Placing hand directly in front of
pump can unbalance impeller and push
water out sides (appear to be running backwards)

To re-balance impeller:

1. Turn power off. Disconnect pump from HUB.

2. Remove pump from water.

3. Remove pump

4. Place pump back in original location, connect to HUB
and reconnect power. Pump will now operate normally.

"
17496,https://m.media-amazon.com/images/I/71lTbxs1gOL.jpg,916768,item_volume,"38..

1120mi

PLASTIC CONTAINERS
AND LIDS

CONTENANTS ET
COUVERCLES EN PLASTIQUE

30 SSyTANERS
BD 30 S8UVERGLES

"
17497,https://m.media-amazon.com/images/I/61qXJwOOROL.jpg,630869,item_weight,"PRODUCT PROPERTIES

Series:Bracelet Perimeter:21.5 cm

Material:Stainless steel =~ Weight: About 11.2 g

The size of the product is measured manually and may be subject to marginal error.
"
17498,https://m.media-amazon.com/images/I/71Vx94SURHL.jpg,523149,item_weight,"18K Gold Plated
5 Layer plating real gold!
(stainless steel materials)

316L Stainless Steel
Never fade !
(stainless steel materials)

21mm ’
(0.83 inch)

size:7-14
Net Weight: 18.4g
"
17499,https://m.media-amazon.com/images/I/715Rgp2m9TL.jpg,558374,item_weight,"One Sten Floss Operation

r
CO00 o000 (00
'Iﬁ§§**i***f 'I*i*s*§!*i****r‘l 'Inu-§nunuu¢u 'I****ﬁﬁﬁﬁk**&*» 'I******«-******* 'I**************

READY-TO-USE READY-TO-USE W **** pEADY.TO-USE READY-TO-USE W% ** READY-TO-USE

3206

"
17500,https://m.media-amazon.com/images/I/61hyus6j4VL.jpg,273748,item_weight,"— Product Information —

Capacity: Cell phones, Small wallets, Keys, Small daily necessities, etc.

Note: The above data are manually measured, there are 1-3 cm,
which is normal, please understand!
"
17501,https://m.media-amazon.com/images/I/61csa3ep23L.jpg,731432,item_weight,"D-Mannose

2¢ 50 100c

PerServing ~ Servings Per Container

UNFLAVORED

NET WT. 3.5 OZ (100 G)
DIETARY SUPPLEMENT

"
17502,https://m.media-amazon.com/images/I/51BF6B7eH9L.jpg,731432,item_weight,"Supplement Facts

Serving Size: 1 Scoop (2g)
Servings Per Container: 50

Amount Per Serving
Calories

Total Carbohydrates
D-Mannose

* Percent Daily Value (DV) is based on a 2,000 calorie diet.
** Daily Value not established.

2¢ | 50 | 1006

Per Serving Servings Per Container
"
17503,https://m.media-amazon.com/images/I/71eQEG7o6eL.jpg,731432,item_weight,"Supplement Facts

Serving Size: 1 Scoop (29)
Servings Per Container: 50

Amount Per Serving % DV*

Calories
Total Carbohydrates

D-Mannose

* Percent Daily Value (DV) is based on a 2,000 calorie diet.
** Daily Value not established.

SUGGEST
As o detoyy
or os et

*THIRO M
oNON-GH
oGLUTEN

\WARNING:Fote
healthoare pofé
toking medeaio
children. Doreti

NOTICE: Stoehe
volume, Somésed

Diribte
351 E1TH
(B66) 4%

i
eyt
W9
i

Www.n
i “ It
"
17504,https://m.media-amazon.com/images/I/71OBhV69OUL.jpg,801829,item_weight,"18.71bs

(—)

PRODUCT
WEIGHT

WEIGHT
CAPACITY

1)

PRODUCT SIZE
"
17505,https://m.media-amazon.com/images/I/71wZU+cs-yL.jpg,746096,wattage,"o0
ENERG go

SAMSUNG UE50TU7090U

ENERGIA - EHEPTUNA

ENEPTEIA - ENERGIJA
86 kWh/annum
Watt
125 - 50
cm inch

2010/1062 - 2020

"
17506,https://m.media-amazon.com/images/I/51vKl7ush4L.jpg,483370,item_weight,
17507,https://m.media-amazon.com/images/I/71hwDlKIDrL.jpg,179080,voltage,"I‘h ustry &dmg Brand ///

Po \rful & Iurable & Quiet

48V 20° Built for
Rated Power Climbing Angle Exploration
"
17508,https://m.media-amazon.com/images/I/71-q4eUkTtL.jpg,179080,voltage,"©®E

SAFE & RELIABLE

REMOVABLE

)
Waterproof Anti-theft

Integrated Design

65 km

Long Distance

48V 10.4AH
Lithium-Lon Battery
"
17509,https://m.media-amazon.com/images/I/51fOVzPeBRL.jpg,120219,item_weight,"ProductDimension

[Material:]Resin}
Welght:1LBSY Counts

—
nal Diam ﬁh

Note: Compare Flowerpot Diameter with Internal Diameter
"
image_id,image_link,group_id,entity_name,text
17333,https://m.media-amazon.com/images/I/71aiAhWT9DL.jpg,654649,item_weight,"Pure magnetic: 52Pcs
Other accessories: 46Pcs

Number card 16 @

Ferris wheel 1

woag 9
wogy

Sqiare 24

5 5cm

Alphabet card 26 h

Equilateral triangle 20

6 5cm \

Hexagon 2

wogy

Carwheel 2

Gifxbox 1

Semicircle 2

6.5cm

wog'e
M

Small rectangle 2 Isosceles triangle 4
"
17334,https://m.media-amazon.com/images/I/81qWSITEz0L.jpg,375816,item_weight,"REFRESHING ICED COFFEE IN JUST 3 STEPS
I 2 3

FILL ATUMBLER BREW ON ADD MILK,
WITH ICE 8 0Z. SETTING SWEETENER, OR BOTH!

(Do not use glass)

"
17335,https://m.media-amazon.com/images/I/71eLvnN1leL.jpg,426261,item_weight,"@—d—-_aﬂ—__&—-—@

(D 94cm/3.0ft @ 94cm/3.0ft

LINEWT. LUREWT. TOPDIA. BUTTDIA. WEIGHT
m/t  TYPE (Ib) (02) (mm/in)  (mm/in) (g/oz)  SECTIONS

1.8/6  Casting 8-12 1/8-3/4 3/0.11 11/0.43 133/4.7 2

6.6cm/2.59in

N

3.5cm/1.37in E
— -

7cm/2.75in
10.5cm/4.13in

¥

2.6em/1.02in |9 1.8cm/0.7in

Ball Bearings: 12+1 Gear Ratio:8.1:1 Weight: 2159/7.580z
Brake Drag(kg) 8  Aluminum Spool Weight(g/oz) 21/0.74
Line Capacity(mm/m) 0.26-2.5#-210 0.28-3.0#-180 0.30-3.5#-140
"
17336,https://m.media-amazon.com/images/I/614RHlJXheL.jpg,675317,item_weight,"2000 Times to 15000 Cycles Swithch

"
