image_id,image_link,group_id,entity_name,text
34813,https://m.media-amazon.com/images/I/81Zjjr7TKzL.jpg,507988,item_weight,".CARACTERISTICAS.

(D) () (D (&) @) €3 ()

Reversible Ergondmico Saludable Conforiable Independencia Altura +- 12 cm

EE @ @G @M

Airfree 3D Transpirable Anti-Acaros Ecoldgico

Colchén ViscoCuna

(1)___Tejido Stretch 300gr/m? {Decorativo}
(2)____FibraBlokHipoalergica Transpirable 225 gr/m?
(3)____T/SIT Celular Transpirable

A). 1,5 cm Viscoeldstica 50kg/m®
). 10 cm EcoFoam {a base de polioles naturales}

(6)____T/S/T Celular Transpirable
(7)___FibraBlokHipoalergica Transpirable 225 gr/m?
(8)__Tejido Stretch 300gr/m? {Decorativo}

de Lechos

Durabilidad

TAPA

NUCLEO

TAPA
VERANO

MattrexEcoFoam
Niicleos a base de
polioles naturales.

Bienvenido a MATTREX el origen de un buen colchén

MATTREXTEAM
mattrex.os
Fabricanies

100% Esparia

Colchon de Cuna

(1)___Tejido Stretch 300gr/m? {Decorativo}
(2)____FibraBlokHipoalergica Transpirable 225 gr/m?
(3)____T/S/T Celular Transpirable

). 10 cm EcoFoam {a base de polioles naturales}

) T/S/T Celular Transpirable
(6)___FibraBlokHipoalérgica Transpirable 225 gr/m?
). Tejido Stretch 300gr/m? {Decorativo}

(R
-

).

)

)
©__
)

MattrexEcoFoam
Niicleos a base de
polioles naturales.
"
34814,https://m.media-amazon.com/images/I/71X0f0OxD-L.jpg,318770,wattage,
34815,https://m.media-amazon.com/images/I/61XjidL5hTL.jpg,318770,wattage,"(

=i

S

in History

NOTE: 240W charging requires that both your charger
and your device support at least 140W charging.

"
34816,https://m.media-amazon.com/images/I/61OyeXwnQYL.jpg,318770,wattage,"Charge Laptop to 88%
in 30mins

88%
"
34817,https://m.media-amazon.com/images/I/81D1rhd6ljL.jpg,318770,wattage,"Fastest Charge All Devices
30 Mins

"
34818,https://m.media-amazon.com/images/I/61rg8ykTNlL.jpg,318770,wattage,"APOWERTO MEET
ALL NEEDS

240W Required

E-Bike/Pro Display XDR/LG Monitor/Realme GT Neo 5
and Future Needs in 10 Years 240W Required

L_
100W Required
MacBook Pro 168""/Dell XPS 15/Microsoft Laptop/Razer Blade 14

60W Required

MacBook Pro 13""/MacBook Air M1/Chromebook Pixel

30W Required

Samsung Galaxy 20/21/22/23/Ultra/Note 20 Series
iPad Pro/Air 19/21/22 Series

NOTE: It is USB 2.0 charging cable, doesn't support
4K/8K/USB 3.1 or more.
"
34819,https://m.media-amazon.com/images/I/61duaKBdVwL.jpg,318770,wattage,"ASSURANCE FOR
PEACE OF MIND

3 LifeTime

YEAR

Technical
Support

WARRANTY

USB-C CABLE DI-D7CC

"
34820,https://m.media-amazon.com/images/I/71UfysWjelL.jpg,658003,item_weight,"Dimensioni prodotto

34 cm

"
34821,https://m.media-amazon.com/images/I/61EDrHeJM6L.jpg,442321,item_weight,
34822,https://m.media-amazon.com/images/I/713kmlSlq8L.jpg,487566,item_weight,"0.81kg/1.8lbs

"
34823,https://m.media-amazon.com/images/I/61xzD7ylIWL.jpg,459516,item_volume,"A

SEVEN Minerals

ALOE
VERA

"
34824,https://m.media-amazon.com/images/I/61obNYufPfL.jpg,751532,item_weight,"PRODUCT SIZE

60.2""

Material Dimensions Capacity

77.9"" L x 56.2"" W x 60.2"" H Upper: 330 Ibs
ML FEE 198 L x143 W x 153 H cm Lower: 440 Ibs
"
34825,https://m.media-amazon.com/images/I/51n+Lj5Yz1L.jpg,993359,item_weight,
34826,https://m.media-amazon.com/images/I/61+DO6+Y-cS.jpg,459516,item_weight,"‘ M;FitFuel

Everyday )
Essentials

Supports Vitality
& Well-Being

Pure
Extract

GINSENG+

Triple Strength (Korean,
American, Siberian Ginseng)

"
34827,https://m.media-amazon.com/images/I/711nlbCmvIL.jpg,375816,item_weight,"RICH AROMA

VIVID & SPICY

100% ARABICA

"
34828,https://m.media-amazon.com/images/I/71stRHgreXL.jpg,630390,item_weight,"OF PROTEIN FROM 100%
WHEY PROTEIN ISOLATE*

CALORIES

<lg 29

SUGAR CARBS

PRDTEN BRNy RN vy

150101

HYDROLYIEE

Dymatize @I

100% WHEY PROTEIN IS0
71 SERVINGS

GLUTEN FREE
| 3 |
NETWT51B(2g QR couauer chocoure

g

GOURMET CHOCOLATE
"
34829,https://m.media-amazon.com/images/I/81XXBQd-aDL.jpg,281678,item_weight,"stant Tea
Mical Sweeteners
0w Glycemic Index (Gry YA Friendly
For Wellness Constious P Sugq)
No Bitter Aftertaste 24 oo
) -
emic Index :
Low Glyct Conscious
lIness
For Wel aste
Aftert
No Bitter

ENJoy.
BOTH %&i [
No ADDED,

Bmne

"
34830,https://m.media-amazon.com/images/I/51-Ex8UBJEL.jpg,489118,item_weight,"Flavour

Onion

° Net Quantity
107.0 Gram
Size

)

107 g (Pack of 1)

"
34831,https://m.media-amazon.com/images/I/31WxF++1mHL.jpg,709627,voltage,
34832,https://m.media-amazon.com/images/I/711MU6SRo+L.jpg,666046,item_weight,
34833,https://m.media-amazon.com/images/I/61qY5cq+8kL.jpg,249638,item_weight,"(Place small objects)

|

(Elastic silicone, supprot/)
(fixed the phone ‘

(Fixed data line)

"
34834,https://m.media-amazon.com/images/I/41FL3wkzgZL.jpg,483370,item_weight,"32cm

135g
"
34835,https://m.media-amazon.com/images/I/51LP6Kp3btL.jpg,299791,item_weight,"316L Stainless Steel

Forever:
in my
heart

38mm
(1.5 inches)

28.6mm
(1.13 inches)

Length: 50cm+5cm(20 inches+2 inches)
Net Weight:9.8g
"
34836,https://m.media-amazon.com/images/I/81BcR9f48XL.jpg,751532,item_weight,"(J
Weight
ﬂ Capacity

Small Double

Measurements

-

............
ittt
.......

------

To fit mattress size:
120 x 190cm/4ft

30cm

B /118""
"
34837,https://m.media-amazon.com/images/I/71RA6gOA6CL.jpg,237000,item_weight,
34838,https://m.media-amazon.com/images/I/51V8qcHdkgL.jpg,929999,item_weight,"EL TORO 1.0

IBRIDA 5 STRATI
MORBIDA

A GOCCIA

Due stratiin fibra di vetro a
doppio spessore
Fibra di carbonio HEXEL
3K
Rinforzo in carbonio nei
punti a maggiore
flessibilita
Resina epossidica ad alte
prestazioni.

Fibre intrecciate in
CARBONIO 100%

Bracci espandibili,
rinforzati con fibre in
CARBONIO 100%

26-26,5 cm
355-375 gr.

Vernice speciale per la
protezione dai raggi UV.
Protettore. Impugnatura

termo restringente Soft Plus e

morbida al tatto. Cordoncino

regolabile idrorepellente &
antibatterico

"
34839,https://m.media-amazon.com/images/I/91Hu5mzOakL.jpg,365637,item_weight,"Feine Nurnberger Oblaten-Lebkuchen, naturell, glasiert und schokoliert, bei schokolierten Lebkuchen 14% Schokolade.
Zutaten: Zucker, Olsamen 20% (Haselniusse, Walnusse, Mandeln, Cashewkerne), Weizenmehi, kandierte Orangenschalen
(Orangenschalen, Glukose-Fruktose-Sirup, Zucker), Persipan (Aprikosenkerne, Zucker, Invertzuckersirup), Backoblaten (Weizenmehl,
Kartoffelstarke), Glukose-Fruktose-Sirup, Kakaomasse, Aprikosen, fliissiges Vollei, Feuchthaltemittel: Sorbit, Glycerin; Feigen, Gewdirze,
Kakaobutter, Backtriebmittel: Natriumhydrogencarbonat; Apfelextrakt, Kartoffelstarke, Emulgator: Lecithine; Huhnertrockeneieiweif,
Weizenstarke, Sauerungsmittel: Citronensaure; Salz, Verdickungsmittel: Gummi arabicum; nattirliches Aroma, Milcheiwei. Kann
andere Schalenfriichte, Erdniisse, Lupine, Sesam und Soja enthalten. Hergestellt in Deutschland. Kiihl und trocken lagern.

Fine gingerbread on wafers, natural,
iced and chocolate covered, chocolate
gingerbread with 14% chocolate. Ingredients:
sugar, oilseeds 20% (hazelnuts, walnuts,
almonds, cashew kernels), wheat flour,
candied orange peel (orange peel, glucose
fructose syrup, sugar), persipan (apricot
kernels, sugar, invert sugar syrup), baking
wafers (wheat flour, potato starch), glucose
fructose syrup, cocoa mass, apricots, liquid
whole egg, humectant: sorbitol, glycerol; figs,
spices, cocoa butter, raising agent: sodium
hydrogen carbonate; apple extract, potato
starch, emulsifier: lecithins; dried egg white,
wheat starch, acid: citric acid; salt, thickener:
gum arabic; natural flavour, milk protein. May
contain other nuts, peanuts, lupine,
sesame and soya. Made in Germany. Store in
a dry and cool place.

Mindestens haltbar bis: siehe Aufdruck
Best before: see imprint

Das Fairtrade Kakao Programm
ermoglicht es Kleinbauern, mehr
Kakao unter Fairtrade-Bedingungen
zu verkaufen. Kakao mit Mengen-
ausgleich. Mehr auf
www.info.fairtrade.net/program

Nahrwertdeklaration

Nutrition Declaration
pro/per 100 g
1646 kJ / 392 kcal
12,79

Energie/energy
Fett/fat
davon gesattigte Fettsauren

of which saturates 224
Kohlenhydrate/carbohydrate 57,6 g

davon Zucker

of which sugars 35649
Eiweif3/protein 92g

Salz/salt

Bedbd
"
34840,https://m.media-amazon.com/images/I/61kfl9wzkML.jpg,751532,maximum_weight_recommendation,"PRODUCT INFORMATION

Queen Size

\ *
~
. - %I
83.5""
59.5¢
Material Dimensions Weight Capacity
Metal Frame L x W x H 800 Ibs.

Technology Fabric 83.5"" x59.5"" x34""
"
34841,https://m.media-amazon.com/images/I/71kzpdlgieL.jpg,397856,item_weight,"Sl

.

NuU
Nutrition

¢ Vitamin D3 |

"
34842,https://m.media-amazon.com/images/I/71W-tsycF-L.jpg,397856,item_weight,"Non S o uny
GMO m——

m
| #Nu U

‘ Nutrition l

1

Lactose Vltamln D3 « Gluten &

Free 1, ooo U Wheat Free

"
34843,https://m.media-amazon.com/images/I/818JOdX1scL.jpg,397856,item_weight,"UL
—

* 00z G
T TUEamm
NUTRITIONAL INFORMATION

1 softgel capsule typically provides:
Amount Per Serving  %NRy*

Vitamin D3 25 g (1,000 IU) 500

WA e~ - e N
* RV - Nutrient Reference Value
= \utrient Reference Value Not Established

l INGREDIENTS: Sunflower oil, Capsule shell (Gelatine [Boving],
Humectant [Glycerin]), Vitamin D3 (Cholecalciferol).

\\J

"
34844,https://m.media-amazon.com/images/I/8162vDkqBHL.jpg,397856,item_weight,
34845,https://m.media-amazon.com/images/I/71RoDq3NzLL.jpg,334327,item_weight,"Fiabilité & Stabilité Ultime

Alliage d'aluminium durable pour une force robuste

Barre de support
épaissie et axe solide

"
34846,https://m.media-amazon.com/images/I/81ZVpCm64NL.jpg,334327,item_weight,"Product Material Aluminum
Product Dimensions | 9.96 #9.5+1
ltem Weight 6159

j KEL@DE
-2inch MADE IN CHINA

"
34847,https://m.media-amazon.com/images/I/71favoILxtL.jpg,459516,item_weight,"Only Nature

TUDCA &

200

500 mg

- 80 Kapseln -

mg TUDCA pro Ka

psel

"
34848,https://m.media-amazon.com/images/I/81lyUP7YkbL.jpg,459516,item_weight,"Fur Deine

Q 500 mg TUDCA
pro Kapsel

Keine
Zusatzstoffe

Q Made in
Germany

"
34849,https://m.media-amazon.com/images/I/81whIIbFuSL.jpg,459516,item_weight,"100% reines

TUDCA

Verzehrempfehlung:

1 mal taglich 1Kapsel mit ausreichend

Flissigkeit einnehmen

Wichtiger Hinweis: Nahrungserganzungsmittel
durfen nicht als Ersatz fur eine ausgewogene
und abwechslungsreiche Ernahrung verwendet
werden. AuBerhalb der Reichweite von kleinen
Kindern lagern. Die angegebene empfohlene
tagliche Verzehrmenge darf nicht tberschritten
werden. Mindestens haltbar bis Ende/ Lot Nr.
siehe Bodenaufdruck.

Nahrungserganzungsmittel 6

MADE INGERMANY

Nahrwert: pro 1 Kapsel: NRV*
TUDCA 500 mg **

* Prozentsatz der Nahrstoffbezugswerte gem.VO (EU) Nr.1169/2011
** Keine Nahrstoffbezugswerte bekannt

Zutaten: TUDCA (Tauroursodeoxycholséure),

pflanzliche Kapselhtille aus mikrokristalliner
Cellulose

TUDCA
500 mg

- 80 Kapseln -

Hergestellt in Deutschland fur Nature 24 Itd.
Adolf-Ellissen-Weg 16, 37077 Géttingen

8 || 719327

e
a‘)‘lm(:cx’;
279816 o

500 mg TUDCA pro Kapse!

7

Q Hohe
Bioverfugbarkeit

Keine

Q Made in
Zusatzstoffe Germany
"
34850,https://m.media-amazon.com/images/I/710GhUQc83L.jpg,486636,item_weight,"Ergonomischer
Griff

|
|
I
Fliissigstickstoffkiihlung
Klinge

)\

@.

' Sternekoch
12-14 Grad Schrage empfehlen

z
g|

ROYALTYZLINE

/4

®
n
e

5PCS KNIFE SET

ROYALTYZLIN

L

LANGLEBIGE KANTE

"
34851,https://m.media-amazon.com/images/I/81nRYgWKE8L.jpg,609802,item_weight,
34852,https://m.media-amazon.com/images/I/61s13klETML.jpg,957050,item_weight,"/f THIN AND LIGHT /

Compact yet
powerful

Designed to give you the best of all worlds, Zenbook
14X OLED delivers uncompromising performance in a
compact, slim and lightweight design, along with a
powerful long-lasting battery that keeps you
productive for longer. It's ready to tackle anything,
anywhere!

16.9 mm 1.5kg

thin light
"
34853,https://m.media-amazon.com/images/I/512eEmAQEXL.jpg,630869,item_weight,"Perimeter:

82CM (32 inches)

Weight: 11 g (0.38 oz)
"
34854,https://m.media-amazon.com/images/I/6178enjVBNL.jpg,459516,item_weight,"berberine.

ULTRA HIGH STRENGTH

DIETARY SUPPLEMENT
S00mg | 60 capsules
"
34855,https://m.media-amazon.com/images/I/710f7271T0L.jpg,459516,item_weight,"FoLIUS®

— LABS

Trademark of FOLIUS INC., USA

Supplement Facts

Serving Size 2 Capsules
Servings Per Container 30

Amount per Serving % Daily Value *

Berberine Hydrochloride 97% (HIMABERB®) 500 mg
(Berberis Aristata Extract)

* Daily Value not established

Other Ingredients: Vegetable capsule (Hydroxypropyl methylcellulose)

0O o &

VEGAN FACILITY LAB TESTED NON GMO

Suggested Use: 1 capsule 2 times daily before
meals or as recommended by your physician.
"
34856,https://m.media-amazon.com/images/I/71mnyWp-c9L.jpg,459516,item_weight,"FoLIUS®

— LABS

Trademark of FOLIUS INC., USA

BERBERINE - 2 x 500mg

MICROBIAL TESTING SPECIFICATIONS

TOTAL AEROBIC PLATE COUNT
YEAST AND MOLD

E.COLI

SALMONELLA

S. AUREUS

S

HEAVY MEATAL TESTING SPECIFICATIONS

LEAD v
ARSENIC v
MERCURY v
CADMIUM v

BERBERINE - OPTIMIZED EFFICACY & SAFETY PROFILE

7% Fone 4

TOXICITY

*Berberine by HPLC POTENCY/EFFICACY
"
34857,https://m.media-amazon.com/images/I/51rYekXhu6L.jpg,993359,item_weight,"Variety
Cardamom

Item Form
Stick

Net Quantity
25.0 Gram

Diet Type
Vegetarian
"
34858,https://m.media-amazon.com/images/I/61tL4LGS0zL.jpg,523149,item_weight,
34859,https://m.media-amazon.com/images/I/81wmKpIShaS.jpg,446789,item_weight,"Bordeaux - 59

Hellgrau - 05

Bernstein - 68

Creme - 27 Grau/Beige - 35

'WEITERE MUSTER AUF ANFRAGE

Schwarz - 7006

Griin - 77

Dunkelbraun - 48

"
34860,https://m.media-amazon.com/images/I/81WLALiyz8L.jpg,524635,item_weight,"Kamillosan®
Mund- und
Rachenspray

Spray zur Anwendung

in der Mundhéhle

MANZANA®
Kamille

30 ml

«Kual?‘,,,tl!Osan@ Mund- und R&”
(K ggg 00 1 dr Mundhrie 04988
Vi 9 entl: Wikstfe: Aus (1405 )
Vet e L) (47 1) - Ausgugsmitel: ENOSE9% il
“w&’m’mat und 0,41% Natriumhydrosi) %G'Macv !
% Bestadiele: Mecrogolgheeroiiontedh o )
i umdodecylsulfat, Saccharin-Ntiu “J‘IW
e - un Rhnvau,Areinitel
Wy Srthen! Enirt 25 Vol % Akoto, V774
i ﬂ:ﬂ: il 1 Duftstoffe mi!NDJIJgﬁg:E””an""
- Neht ber 25°C lagern. Nach A0
T G argaggs, 53342 Tt

(@)
VIATRIS

Transpulmi

Erkaltungsbalsam

Zur Anw,

100 g Creme N2

endung auf der Haut

und zur Inhalation
"
